id,url,title,body_text,source_domain,pub_date,label,label_confidence,label_source
b0936993-0002-635f-33c0-a67fee801649,,,"Կենտրոնական բյուրոյի համաձայն՝ ""5 միլիոն մարդ քվեարկել է ավելի շատ քվեարկության, քան 2020-ականներին"":",liar-dataset,,0,0.75,translated-liar
7bc6a0dd-542f-51eb-db00-e879068d18f0,,,"Նյու-Յորքյան երկրներից մեկում տեղեկացվում է հազարավոր զվարճալի թոքերի վարակների մասին, որոնք կրում են մակաբույծներ:",liar-dataset,,0,0.75,translated-liar
1cce65e3-4db0-51f8-fce6-38bcb129c75b,,,"Փաստաբան Թոմասը ""Սոցիալական անվտանգության"" մասին ասում է.",liar-dataset,,1,0.75,translated-liar
46ea0806-eca4-4a91-d9f1-12e4112260ad,,,2022 թ. – ին Մարիվինի Խորհրդային Միության վարագույրը փոխարինվեց ուկրաինական դրոշով ։,liar-dataset,,0,0.75,translated-liar
e97292f0-9015-5808-50d4-daa038d4b7a3,,,"Քրիստին Քրիստինը գտնվում է Իռլանդիայում եւ տեղեկացնում է, որ դաշնամուրի վրա է ։",liar-dataset,,0,0.75,translated-liar
343ee18b-112f-396f-8a3e-0221bd2fea92,,,Անցած տարի Հարավաֆրիկյան Հանրապետությունում 12 756 մարդ բանտում անցկացրել է 1 552 ուսանող ։,liar-dataset,,1,0.75,translated-liar
541e97e0-2afe-6df5-5683-bba0950b138c,,,"Մանիպուլյացիան արդեն մոտ 15 տարի է, ինչ աշխատում է ։",liar-dataset,,1,0.75,translated-liar
5897a02a-47d3-e082-c7a1-006d3aac5adc,,,"Բեռնի Սաքսը հակառակն է ասում. <<Աշխարհը պահանջում է, որ բոլոր երեխաները ունենան K-12 կրթություն:",liar-dataset,,0,0.75,translated-liar
ad0c84fa-c0c7-d1d7-627b-7f66586c55c5,,,Google Rainsford-ը 22 տարի անց ղեկավարում է Տիտանիկի գործազուրկությունը:,liar-dataset,,1,0.75,translated-liar
28c864f0-47f9-043f-fde7-9238b8df6d55,,,Ջոյ Բենդին ուսումնասիրում է մարդու երթեւեկության եւ մեղավորության համար:,liar-dataset,,0,0.75,translated-liar
5dcb6935-a250-35ef-2fad-6e7c0b258a12,,,"Բժիշկական կենտրոնը գործում է բացասական վիճակում, մասնավորապես անօրինական ներգաղթյալների պատճառով:",liar-dataset,,1,0.75,translated-liar
c34fd73d-0b56-4914-583e-8f7517f1208d,,,"Քանի որ սեպտեմբերի 11-ը 11-111 է, ճշտապահ ադմինիստրացիան (աղբյուր) սպանել է ավելի շատ ամերիկացիներ, քան իսլամացիները:",liar-dataset,,1,0.75,translated-liar
8eafdc74-21a6-407f-9580-5af2527db699,,,"Սենեգալ Սփլեյնի համակենտրոնացման ճամբարը կարող էր ""Հնդկաստանի Հանրապետություն հրազենին ստանձնել հուդայականության տնօրեններ հուդայականության կոմիտեում, այնպես որ ոչ ցենզուրային մակարդակը երբեք չհրաժարվեց կոնցենտրացիայից:",liar-dataset,,1,0.75,translated-liar
27b8dde5-4492-9c9d-3951-565ee2048d08,,,"Էլեկտրական ֆունկցիան ասում է. ""Դե, փորձում է ձեզ խաբել ձեր պետության սահմանադրության մեջ այնպես, որ իշխանությունը նրանց թույլ տա փակել ցանցը:",liar-dataset,,1,0.75,translated-liar
38e41b0e-ac97-71f4-b0ae-0d537880fd3a,,,"Ջիմ Ռենատոն իր եկամուտների հիման վրա խախտել է եկամուտների հարկերը"" եւ ""դժվար քաղաքացիություն:",liar-dataset,,1,0.75,translated-liar
7b10cf70-3090-1bb2-dfda-06ced9a6d6ca,,,Երկար գազերը ձեւավորվում են Հյուսիսային Կորեայում:,liar-dataset,,1,0.75,translated-liar
ea3d094a-c162-9811-444e-57ed2e912567,,,"Բանաստեղծական տվյալները ցույց են տալիս, որ ցորենի բերքահավաքի առնվազն 42 տոկոսը կօգտագործվի էթնիկական գարեջուր, ավելի շատ, քան հացահատիկը, որ օգտագործվում էր Միացյալ Նահանգներում անասնաբույժների եւ կուլտուրաների կերակրելու համար:",liar-dataset,,1,0.75,translated-liar
1e2879e2-43df-a9c7-bcdd-4195b0a725e3,,,"Էլսեբեթ Մուքքքքքքքքքին ""մեջ""-ն ասաց, որ Կալվինը երբեք որեւէ սխալ բան չի արել Բլեյնի մարդկանց մոտ:",liar-dataset,,0,0.75,translated-liar
ada8254f-bcc0-3547-e414-2cf1a12fcf98,,,"Այն ներկայումս Նյու-Յորքի ուսանողի համար չէ, որ պետք է ունենա թարմ կաթի կաթի գլամուրը:",liar-dataset,,1,0.75,translated-liar
4a89aa6e-ac05-49f6-0847-0e0c8eaac1d4,,,"Տեքստում անհավասարությունը գնալով ավելի է վատանում, շատ քիչ թվով հարուստներ, մեծ աղքատներ եւ ավելի քիչ:",liar-dataset,,1,0.75,translated-liar
ff14ba17-702d-c3b0-843e-82410f5b304f,,,տիկնիկը 2002 թ.-ին սկսեց գումար ներդնել համակարգում:,liar-dataset,,1,0.75,translated-liar
43fff0fd-18cc-35b0-aabd-27838a7d12c6,,,Մենք արգելեցինք մարդկանց դուրս գալ զինվորական ծառայությունից:,liar-dataset,,1,0.75,translated-liar
e430ab88-044e-320a-7931-613592b6abac,,,"Օբրիգոյի օրոք Վիրջինիայի հարկահավաքները , եթե վերջերս չմիջամտեին:",liar-dataset,,0,0.75,translated-liar
660dc1c4-2dfa-b34a-ce89-7525e20f4a0f,,,Միջինում քոլեջի ուսանողները վեց տարի են տրամադրում 4-րդ աստիճանին:,liar-dataset,,1,0.75,translated-liar
2df697bb-c9bc-f63a-7b95-d4ef685a3999,,,Կետակոչված իրավունքները փոխանցում են միլիոնավոր անօրինական այլմոլորակայիններ քվեարկելու համար:,liar-dataset,,0,0.75,translated-liar
1c29c12e-bf8d-fd91-2c3b-b2f8ef75ebbe,,,"2017 թ. - ին մեր երկրում ավելի շատ մարիխուանա ունեինք, քան մյուս բոլոր հանցագործությունները ։",liar-dataset,,1,0.75,translated-liar
dfbfbb53-8ffc-22c0-26c4-1f1d0958afa9,,,"Անիտաոն դատավորը ""սպանվել է"" ընտրությունից եւ իշխել ""274,000-ը պետք է դուրս գան:",liar-dataset,,0,0.75,translated-liar
8333b6181617e51f4e44f611071eb30da9fd9183,https://civilnet.am/hy/news/1011821,Քարոզչության ժամանակ արգելվում է վարչական ռեսուրս կիրառել․ ԿԸՀ,"13 մայիսի, 17:02
Քարոզչության ժամանակ արգելվում է վարչական ռեսուրս կիրառել․ ԿԸՀ
Կենտրոնական ընտրական հանձնաժողովը զգուշացնում է՝ քարոզչության ժամանակ հանրային ծառայողներին, կրթական ու բժշկական աշխատողներին արգելվում է վարչական ռեսուրս կիրառել։
«Արգելվում է նախընտրական քարոզչության կազմակերպման և իրականացման ընթացքում վարչական ռեսուրսի օգտագործումը հանրային ծառայության մեջ գտնվողներին, առողջապահական կամ բժշկական կազմակերպությունների, ուսումնական հաստատությունների, նախադպրոցական ուսումնական հաստատությունների աշխատողներին իրենց լիազորություններն իրականացնելիս կամ ի պաշտոնե հանդես գալիս» ,- ասված է ԿԸՀ-ի տարածած հաղորդագրության մեջ։
Թեև ԿԸՀ հայտարարության մեջ մասնավոր օրինակ չի նշվում, մինչդեռ այս հայտարարությանը նախորդել էր «Քաղաքացիական պայմանագիր» կուսակցության քարոզարշավին դպրոցի ուսուցիչների մասնակցության տեղեկությունը։
Այսօր
News.am
-ը գրել էր, որ Արագածոտնի մարզում քարոզարշավի ժամանակ Բերքառատ գյուղի դպրոցի ուսուցիչները «Գազելներ»-ով տեղափոխվել են Ապարան՝ «Քաղաքացիական պայմանագիր» կուսակցության քարոզարշավին մասնակցելու համար։ Լրատվամիջոցի հետ զրույցում դպրոցի ուսուցիչներից երկուսը հայտնել են, որ քարոզարշավին մասնակցելու նպատակով կրճատել են դասաժամերը։
Արձագանքելով տվյալ դեպքին, կրթության, գիտության, մշակույթի և սպորտի նախարարությունից հայտնել են, որ Արագածոտնի մարզում քարոզարշավին դպրոցների մասնակցության գրանցված դեպքերով քննություն կանցկացվի։
Անկախ դիտորդ դաշինքը դիտարկում է նշված դեպքով դատարան դիմելու և Վարչական իրավախախտումների վերաբերյալ  վարչական պատասխանատվության պահանջ ներկայացնելու հարցը։
«Ապարանի տարածաշրջանում դպրոցների աշխատողների ու աշակերտների կողմից դասապրոցեսի փոխարեն «Քաղաքացիական պայմանագրի» նախընտրական քարոզարշավին մասնակցելը առերևույթ խախտում է Ընտրական օրենսգքր 23-րդ և Աշխատանքային օրենսգրքի 84-րդ հոդվածները»,- հայտնում են Անկախ դիտորդ դաշինքից։
Անձ
Քաղաքացիական պայմանագիր կուսակցություն
Թեմա
Ընտրություններ 2026
Վարչական ռեսուրս
Նախընտրական քարոզարշավ
Կազմակերպություն
Անկախ դիտորդ դաշինք
Իրադարձություն
Հայաստանի Խորհրդարանական Ընտրություններ",civilnet.am,2026-05-13 17:02:44,1,0.95,scraper:civilnet
34b5570f-b604-6e81-cc87-5a25f6e3d18d,,,"Առանձնահատուկ Accention-ի ներքո, ցանկացած մարդ, ով ընդունում է, որ հյուրեր ընդունելու համար պետք է պատասխանատու լինի վարկաքարտի համար։ Միջերկրական ծովախեցգետին չի վճարի։",liar-dataset,,0,0.75,translated-liar
1ab7abee-566c-6d19-b7ed-90258680e97e,,,"Ազգային պարտքը հիմա էլ ավելի մեծ է, քան մեր տնտեսագիտությունը, եւ դա տեղի չի ունեցել Առաջին համաշխարհային պատերազմից հետո եւ մենք խաղաղության ժամանակաշրջանում ենք:",liar-dataset,,1,0.75,translated-liar
ce1c7dcb-0a29-5c2e-6472-db3d4a8a8673,,,"Օգոստինոսը կարող է ակնկալել, որ իր ապահովագրության համար ավելի քան 41 տոկոսով ավելի շատ գումար կվճարի ։",liar-dataset,,1,0.75,translated-liar
a44814dc-c09a-0b47-22e2-28448b1e9839,,,"Նա ասում է, որ իր առաջարկած գումարը կկատարվի ""500 դոլար Ձեր գրպանում, համեմատած եթե ոչինչ չանենք:",liar-dataset,,1,0.75,translated-liar
b917e0fb-a319-cfcd-d1fe-5c95e0601e55,,,"Ջոյ Բեդենի նավատորմը 2020 թ.-ին Վիսենսիոյի 21,000 քվեարկություններից ավելի քիչ էր:",liar-dataset,,0,0.75,translated-liar
9b6bf7420265ac3879cdfe07e848bd295a0cafed,https://civilnet.am/hy/news/1011500,Ուկրաինան պատրաստ է Ադրբեջանում Ռուսաստանի հետ բանակցություններ անցկացնել. Զելենսկի,"25 ապրիլի, 15:22
Ուկրաինան պատրաստ է Ադրբեջանում Ռուսաստանի հետ բանակցություններ անցկացնել. Զելենսկի
Ուկրաինան պատրաստ է Ադրբեջանում Ռուսաստանի հետ բանակցությունների նոր փուլ անցկացնել։
Այս մասին հայտարարել է Ուկրաինայի նախագահՎոլոդիմիր Զելենսկին՝ Ադրբեջանի նախագահ Իլհամ Ալիևի հետ մամուլի համատեղ ասուլիսի ժամանակ։
Ապրիլի 25-ին Ադրբեջան իր այցի ժամանակ նա նշել է, որ Ուկրաինան բարձր է գնահատում գործընկերների դերը բանակցային գործընթացի միջնորդության մեջ։
«Ես Ադրբեջանի նախագահի հետ կիսվեցի, որ մենք պատրաստ ենք եռակողմ բանակցությունների։ Մենք նման բանակցություններ ունեցանք Թուրքիայում, Շվեյցարիայում։ Մենք պատրաստ ենք նման բանակցությունների Ադրբեջանում, եթե Ռուսաստանը պատրաստ լինի դիվանագիտությանը»,- ավելացրել է նա։
Ալիևն իր հերթին նշեց, որ Ուկրաինայի և Ադրբեջանի միջև այժմ «բավականին լուրջ համագործակցություն» է ընթանում, որը Զելենսկու այցի ժամանակ «ևս մեկ անգամ հաստատվեց»։
Ռուս-ուկրաինական բանակցությունների առաջին փուլը տեղի էր ունեցել հունվարի 23-24-ին Աբու Դաբիում։ Հետագայում բանակցություններ են տեղի ունեցել նաև Աբու Դաբիում՝ փետրվարի 4-5-ին և Ժնևում՝ փետրվարի 17-18-ին։
Տեղադրություն
Ադրբեջան
Ուկրաինա
Թեմա
Աշխարհ",civilnet.am,2026-04-25 15:22:45,1,0.95,scraper:civilnet
201830b3-42c5-f0b7-7bce-b66b4486b9b0,,,"Վիքիփեդը ցույց է տալիս, որ Ուգանդայի թրթուրները խուճապի են մատնվում ։",liar-dataset,,0,0.75,translated-liar
6c27a1a0-1a32-d6f4-bcbd-ca391adf0010,,,Ոչ մի գրիչ (Կալիֆորնիայի դիզայնի 67 պարագա) չի գնում շրջակա միջավայր:,liar-dataset,,1,0.75,translated-liar
097d8be8-1c49-86bb-9f31-52dee07224d4,,,Թիմ Թիմբորը 2012թ.-ին դիմում էր Ազգային Անգլիայի Ազգային հակամարտության ժամանակ։ Նրան գովեստի էին կոչում որպես ամերիկացի։,liar-dataset,,0,0.75,translated-liar
7948d9c1-ab21-dd59-c44a-7a185941ec80,,,"Բարաք Օբաման ասում է. ""Իսպանը հայտնաբերել է ԱՄՆ-ը, ես կասեի, որ կոորդինատորը կշարժվի Հիլտոն Քլինթոնը:",liar-dataset,,0,0.75,translated-liar
cf430b8f-8834-c97f-9570-ccd81f188a73,,,"1965թ. - ից սկսած, Միացյալ Նահանգները ծախսել է ""հազարախաղեր"", բայց աղքատության ճգնաժամը չի զայրացրել:",liar-dataset,,0,0.75,translated-liar
c4550af6-514d-6416-8623-88af556b3575,,,"Ասում են, որ այն դատավորը, որին նա մեղադրել էր, Գրենիֆի ակտիվիստ էր:",liar-dataset,,1,0.75,translated-liar
1049fc85-67c2-a463-6453-35df62b112d5,,,Երեխաների սենսորը խախտել է Մակքինին որպես Կոնգրեսի ամենավատ սենսորը երեխաների համար:,liar-dataset,,1,0.75,translated-liar
db219ccd-be25-fbb3-be1c-822ab3f2676f,,,"Ասում են, որ ալմաստը տեղի է ունենում 100 տարին մեկ ։",liar-dataset,,0,0.75,translated-liar
0835e946-2189-7282-1c3d-38a7443cddeb,,,Մայքլ Բենջամինը Միացյալ Նահանգների ցուցասրահներից մեկն է ։,liar-dataset,,0,0.75,translated-liar
037c8b88-d6cd-b473-836f-9d39c26ab3b0,,,"""Ինձ դուր է գալիս ամեն գնով քաղաքացիական բարեգործությունը անշահախնդիր ներգաղթյալների համար:",liar-dataset,,1,0.75,translated-liar
6f898937-1c78-2422-d908-66de8823d412,,,"Ֆոքսն ասում է. ""Պատրաստական ամենամեծ հարկը Ռապանակում:",liar-dataset,,1,0.75,translated-liar
da3a52f8-6936-2ef8-8782-462e4c62fda1,,,"Տեղեկատվությունը միլիարդների համար ""%s 3%-ով"" է, որը ""կեղծ հարկային հարկային հարկային հարկահավաքներից կամ հրշեջներից ցածր հարկերից ցածր է:",liar-dataset,,0,0.75,translated-liar
d43d5586-8380-e304-bf96-dc721854411e,,,"Նախկին ժողովրդավարական սեմինարիան ասում է. ""Հերոինգը ունի ձիաբույծի նախնիների նախնիներ եւ Ռեյվիզի գրասենյակներ"", որը ողբերգական կենսագրություն է առաջարկում այդ մարդու մասին:",liar-dataset,,0,0.75,translated-liar
36f43e80-b774-d293-cb3d-a2c77ccffff0,,,"Այսօր Իռլանդիայում քիչ աշխատանք կա, քան այն ժամանակ, երբ Գուստավուն պաշտոն էր զբաղեցնում ։",liar-dataset,,1,0.75,translated-liar
b37a1e7b-0e67-e952-30a1-692e74822efe,,,"2010թ.-ին Մաքսին Ուոթերֆորդի աշխատավարձը 15 միլիոն դոլար էր ծախսել իր ամուսնու անձնական հաշիվների վրա։ Նա թմրադեղեր էր ընդունում, բայց ժամանակ չուներ։",liar-dataset,,0,0.75,translated-liar
60d0e5ae-102a-590e-6586-1dff5cb61ec6,,,"Վիդեոյի գագաթնակետը ցույց է տալիս, որ Թինդալի պրոյեկտորները իրենց ճանապարհը տարան նահանգի հատակին:",liar-dataset,,0,0.75,translated-liar
5462c86b-5d7b-2594-cf96-4f0dd2817d68,,,"Google-ը ճիշտ աջակցեց նրան Ալյասկայի ժողովրդավարական սեմինարիա կոչվող Մարկ Շեքսպիրի համար, քանի որ Թաիթիի կոռուպցիան վերափոխվեց:",liar-dataset,,0,0.75,translated-liar
8e7c0935-7f75-c82a-6d09-77e7788dcd88,,,"Օհայոից հազարավոր քաղաքական գործիչներ իրենց հարազատների, աշխատակիցների եւ ընկերների հետ, աշխատակիցների ու ընկերների հետ դեռեւս պատրաստ են ծառայել վեճին:",liar-dataset,,1,0.75,translated-liar
373453b3-1133-d455-6526-5cfa430e1edd,,,"Կոլորադո ռումբերի բաժնի խումբը, որ մարիխուանա է վաճառում իրենց հաստատակամությունը պահելու համար ։",liar-dataset,,0,0.75,translated-liar
7f60ff20-7cca-ae3c-2549-c9ddc24e1afe,,,Փյունիկյան դարաշրջանը երբեք ֆինանսական շահույթ չի բերում ։,liar-dataset,,1,0.75,translated-liar
70fa9c7d-844c-2892-6fcf-ad61b51a1d5d,,,"Օբաման ասում է, որ հակառակորդները քշում են ափսեները եւ գազային տոնը:",liar-dataset,,1,0.75,translated-liar
f198f7d9-9fff-e3f0-6a62-d85f669633a5,,,"Քառասուն տարի առաջ ... գրեթե կեսը իսկապես մրցակցական է եղել, այսօր Կլոդ Ռեֆորմացիայի տնօրենի միայն 10 տոկոսն է նշում ""մեկ կամ բաժնի""-ը:",liar-dataset,,1,0.75,translated-liar
4dea1700-db0f-2997-a0d3-443b29a40d07,,,"Գոյություն ունեն առնվազն 23 երկրներ, որոնք հրաժարվում են իրենց ժողովրդին վերադարձնել Միացյալ Նահանգներից, ներառյալ բռնի հանցագործությունների մեծ մասը:",liar-dataset,,1,0.75,translated-liar
f4d7799f-7f6b-26c8-f01e-ce128098bd04,,,Օբաման Եգիպտոսի մահմեդական եղբայրության մեկ ու կես միլիարդ դոլլար տվեց:,liar-dataset,,0,0.75,translated-liar
59748901-cd81-c7fe-d107-7220a3cdef44,,,"Կառավարությունը, ոչ թե զինված ուժերը, հարյուր միլիոնավոր կապիկներ են ներթափանցում տան օգտագործման համար:",liar-dataset,,0,0.75,translated-liar
cb35417d-f8a0-d832-16b6-25e4a968756e,,,"Բոստոնի եկեղեցին այրվել է ""սեռական համասեռամոլության"" ժամանակ, եւ չկար փրկվողներ:",liar-dataset,,0,0.75,translated-liar
7271c634-7b38-9bef-d5ab-526168ca372a,,,"Նա ասում է. ""Մի արշավի ժամանակ, որի մասին շատ լավ բաներ ասվեց:",liar-dataset,,0,0.75,translated-liar
8e4e88fe-71ba-7b5a-9f98-afcf4b389a45,,,"Քանի որ մարտի 14-ը ավարտվել էր մարտի 14-ով, Վիսկոնսին իրականում տեսավ տեխնիկայի մեջ մի կաթիլ, որը համեմատում էր անցած տարվա հետ։",liar-dataset,,1,0.75,translated-liar
000dc155-f41c-0849-b167-36b71f258588,,,ՎԵՐՋԻՆ օգտագործողները կարող են մտնել իրենց հետեւից ՝ գաղտնի զանգահարելու ոստիկանությունը ։,liar-dataset,,0,0.75,translated-liar
3142b609-030d-23c4-19d0-01af8e069d78,,,"1968թ.-ից սկսած, ""Առաջին ամերիկացիները մահացել են զենքից, քան մահացան ... այս երկրի պատմության բոլոր պատերազմներում:",liar-dataset,,1,0.75,translated-liar
d57e2205-0323-945d-1c38-709626fe5b07,,,ԱՄՆ - ի բոլոր համայնքների 8 տոկոսը կախված է բեռնատարներից եւ խանութներում վաճառվող ապրանքներից ։,liar-dataset,,1,0.75,translated-liar
626f9d78-09c9-56e7-567c-71722013bc05,,,"Օբաման ասում է. ""Արդյոք սա ընդունում է Երուսաղեմը որպես Իսրայելի մայրաքաղաք:",liar-dataset,,1,0.75,translated-liar
9005ee3b-c68c-dd20-7136-ea8171097284,,,"Տեսնելով Կապուլետների հեռուստացույցը ... եթե չգիտեիք, որ հեռուստացույցը Ջանեթից է։ 6, դուք կմտածեիք, որ դա սովորական այցելություն էր։",liar-dataset,,0,0.75,translated-liar
8e6618d8-67ff-84ea-5de1-966c6002798f,,,"Եթե դուք տարեկան 100,000 դոլար եք վաստակում, եւ ամեն օր դուք գնում եք Նյու Յորք, դուք ավելի շատ վճարում եք պորտուգալական իշխանությունը, քան Նյու Ջերսիի տնօրենը:",liar-dataset,,1,0.75,translated-liar
8e029d76-21d6-0c5c-7699-8b9afefcc650,,,Բարաք Օբաման եւ Կամբոջայի Հարրիդ Հարիսը հիշատակել են պիլիգրիմների մասին ։,liar-dataset,,0,0.75,translated-liar
46566e98-47c9-f886-ca97-6aece4b0b6d1,,,"Բիզնեսի կառավարումը ծայրահեղական քաղաքականության մեջ է՝ խրախուսելով երեխաներին քիմիական թմրադեղեր ընդունել եւ վիրահատություններ անել, եւ նրանք ստում են երեխաներին' ասելով, որ խելագար են:",liar-dataset,,0,0.75,translated-liar
45fa9ee5-ca92-8ae7-b31a-fca7eb83516a,,,"Երբ 366 տոկոսը քվեարկության մեջ էր, Փենսիլվանիայի Հոլդ Շեքսը 370,70-ը եւ 566% քվեարկության 56%-ը' մինչ Դոն Մադրիդը 846 եւ 416 տոկոսը:",liar-dataset,,0,0.75,translated-liar
cdf768dd-7065-944e-ba84-f9b4de0dc38f,,,"Վիքիփեդ Մուտքլենն ասում է. ""Նենդերսոնը պետք է բանտարկվի:",liar-dataset,,0,0.75,translated-liar
6ae26646-ab14-0b25-ecaf-cb60431bf968,,,"Ուկրաինացիներն այս փողոցի նշանը վերցրին ռուս զորքերին ասելու համար, որ իրենք գնան:",liar-dataset,,0,0.75,translated-liar
f57ee12d-a9bd-105b-8a8e-6a5ce2587282,,,"Ասում են, որ միջինը միջինը, ժողովրդավարական շրջաններում 81 տոկոսով ավելի շատ դրամական ծախսեր են արվել, քան Հանրապետական շրջանները:",liar-dataset,,1,0.75,translated-liar
a59ec90e-2510-df89-3730-eba297f867b4,,,"Բոլոր վատ սովորություններից յուրաքանչյուրը, որ ես ժառանգել էի, կամ դրանցից յուրաքանչյուրը վերացվել է, կամ էլ զգալիորեն նվազել է:",liar-dataset,,1,0.75,translated-liar
8c55b10f-620d-1643-8378-21158fd832ad,,,"Բիլ Նելսոնը ասում է, որ Բիլ Նելսոնը իրեն անվանել է կոմունիստների եւ դիկտատուրաների հետ, Վենեսուելա Շեքսպիրի հեղափոխություն:",liar-dataset,,0,0.75,translated-liar
1f62425b-7a51-d4e4-32ab-731117f2e26e,,,"1981 թ.-ից սկսած, հաշտությունը 21 անգամ օգտագործվել է, եւ այն օգտագործվել է հանրապետականների կողմից:",liar-dataset,,1,0.75,translated-liar
533b41de-6180-3da1-2f8c-d482a1bfba5b,,,"Մոնիկա Վեյվա եւ Ջեյսոն Կոնգրես Կոնգրեսը ""Ավերջացնել աղետալի հետեւանքները"" մոտ 23000 օլիմպիացիներ փնտրում են աշխատանք:",liar-dataset,,0,0.75,translated-liar
3b4e0cd5-9746-e9ea-73f5-32bafd74b9ca,,,"Ներկայումս մեր ռազմական արդյունաբերության 23 տոկոսը կրճատվում է, մինչդեռ 9 տոկոսը' ""Պաշտպում"":",liar-dataset,,1,0.75,translated-liar
3dbbbb32-91da-591a-fe98-4d3ba55796dd,,,Հիվանդանոցային վրաններում հազարավոր երեխաներ ազատ արձակվեցին գերությունից ։,liar-dataset,,0,0.75,translated-liar
1928c664-c697-0ad2-2556-06d9b08353a2,,,Պատերազմական իրադարձությունների ժամանակ Ատլանտյան օվկիանոսի Կենտրոնական Կոնգոյի եւ նախաձեռնության գրասենյակները ինքնասպանություն կգործեն:,liar-dataset,,0,0.75,translated-liar
db474235-0ca2-6320-f0a9-ddd3a523b560,,,"Մենք պետք է փոխանցենք ածխածնի հարկը, որպեսզի կլիմայական փոփոխությունները դադարեն։ Վերցնենք Ուոլ Սթրիթի բանկը։ Եվ կառավարությունը կանգնեցնում է անմեղ ամերիկացիներին։",liar-dataset,,1,0.75,translated-liar
6a1e6d71-9f5c-a3fa-d195-8ae4833434db,,,Ֆինանսական պարտքը հինգ տարվա ընթացքում կազմում է ավելի քան 100 000 ընտանիք ։,liar-dataset,,1,0.75,translated-liar
b8640716-1387-18f7-c923-00eb0e3ef057,,,"Այս նկարները ցույց են տալիս Լեոնարդ Բորդոնը, որը հագել է ""Բիբրիջի"" ֆիլմը:",liar-dataset,,0,0.75,translated-liar
edbaa25c-89ad-ca93-cf41-d6c575743d2f,,,"Ասում են, որ սննդակարգի բուժման օրենսդրության օրենքը հիմնված է Գերագույն դատարանի ""Անվազիվ բարելավված կամ փրկված 4,000-ից ավելի Տեխասների կյանքեր փրկելու վրա"" այլ կերպ էլ կանխել է առողջապահական պայմանները նախասահմանված պայմանների համար:",liar-dataset,,1,0.75,translated-liar
b7aa7d0e-cdc3-148d-1116-18033140b565,,,"Կոլորադո Պոլինզը ընդամենը ստորագրել է իրավաբանական աբորտը բոլոր ինը ամիսների ընթացքում, մինչեւ որ ծննդաբերության պահը ։",liar-dataset,,0,0.75,translated-liar
daa1e08a-019c-eac5-28a0-895d189c6343,,,"Օբամայի տնօրենը հայտարարեց, որ Բորոուն ավելի շատ անօրինական ներգաղթյալներ էին քան բուդդայականների տնօրենը:",liar-dataset,,0,0.75,translated-liar
bebbd51b-165b-7fb4-6e76-d3cd4bab56d3,,,"Եկեք դիտարկենք այլ երկրներ, որոնք անցնում են հենց այս միջով, սկսեցին վերասահմանել, եւ ապա տեսան, որ վարակը կրկին վեր կենալ:",liar-dataset,,1,0.75,translated-liar
85113bc4-774d-22cf-b5ea-752d37dc0d6f,,,Մի լուսանկար ցույց է տալիս Kiva-ի ազգային կոնֆերանսը 1924 թ.-ի Դեմոկրատական ազգային կոնֆերանսում:,liar-dataset,,0,0.75,translated-liar
6314557f-426b-009c-cd71-fb2217470b59,,,"Բհութանը այնտեղ չէ, այնտեղ չի շրջում. նրանք սահմանը չեն իջնում:",liar-dataset,,0,0.75,translated-liar
be71f3b7-857d-f1d8-dc3f-35dcdc459ce9,,,Տնտեսական տնտեսությունը 1999 թ.-ից սկսած ամենաբարձր արագությամբ աշխատանքներ է կատարում:,liar-dataset,,1,0.75,translated-liar
43cd4ee2-243f-220d-a277-14379bb9e59e,,,Ներկայումս Օբամայի եւ ազատարար ԴՆԹ-ի նախկին ԴՆԹ-ի նախկին ԴՆԹ-ն 787 միլիարդ դոլար է խթանել աշխատանքները ստեղծելու համար:,liar-dataset,,0,0.75,translated-liar
bb47698a-719a-d143-5a35-236b9e57fd08,,,"Միջերկրականի տարածումը տարեկան 1,9 միլիարդ դոլար է:",liar-dataset,,0,0.75,translated-liar
285fce44-d9ce-f414-0f87-76fa03b3f837,,,"Ռուսաստան, Իրանը, Իրանը, & երջանիկ չէ, որ ԱՄՆ-ի բանակներից շատերը դուրս են գալիս ասորիների դեմ:",liar-dataset,,0,0.75,translated-liar
5b0fb557-2d2b-1584-c60c-388705b44e9a,,,"Blass-ի ""100 դատավորների 1000 դատավորներ սպանում են 360 դոլար եւ 8 միլիարդ դոլար վնասվածքներ են ստանում:",liar-dataset,,0,0.75,translated-liar
66fc3896-b153-11eb-4b23-a36192f9f275,,,Երբ նախագահ Բենջամինը տարավ գրասենյակ ... ոչ մի անհասանելի բան չկար:,liar-dataset,,0,0.75,translated-liar
b50b4543-3712-3dda-6a06-d7282ac1351e,,,"Այն պնդումը, որ գիտնականների 97 տոկոսը հավատում է, որ կլիմայական փոփոխությունները մարդկանց կողմից կլիմայական փոփոխությունների պատճառ են դարձել, խախտվել է Կլիման Կլիմայական փոփոխությունների ժամանակ:",liar-dataset,,0,0.75,translated-liar
